Cidade,uf,ano,solos_pipeline,solos_cana_residuo,solos_cana_subproduto,solos_cana_atribuivel,share_cana
Abadia dos Dourados (MG),MG,2024,10907.634425845677,2.11426796903751,1.8364666189482461,3.9507345879857563,0.00036219902810681636
Abadiânia (GO),GO,2012,9889.1004798974,3.2307316814168896,3.1684923864082326,6.399224067825122,0.000647098700314906
Abadiânia (GO),GO,2013,10065.54782214639,3.3610264565219854,3.1867714154535496,6.5477978719755345,0.0006505157978156894
Abadiânia (GO),GO,2014,12806.887299546193,0.0,0.0,0.0,0.0
Abadiânia (GO),GO,2015,9735.386313658992,0.0,0.0,0.0,0.0
Abadiânia (GO),GO,2016,9169.168188696925,0.0,0.0,0.0,0.0
Abadiânia (GO),GO,2017,9480.288420467527,0.0,0.0,0.0,0.0
Abadiânia (GO),GO,2018,9445.944393441294,0.0,0.0,0.0,0.0
Abadiânia (GO),GO,2019,9682.570252938718,0.0,0.0,0.0,0.0
Abadiânia (GO),GO,2020,9070.049479137979,0.0,0.0,0.0,0.0
Abadiânia (GO),GO,2021,7545.779065943524,0.0,0.0,0.0,0.0
Abadiânia (GO),GO,2022,9469.348006662445,0.0,0.0,0.0,0.0
Abadiânia (GO),GO,2023,11914.669123976728,0.0,0.0,0.0,0.0
Abadiânia (GO),GO,2024,11797.460811634783,0.0,0.0,0.0,0.0
Abaeté (MG),MG,2012,9950.812308183768,69.88023811735764,50.36904351371895,120.24928163107658,0.01208436838188385
Abaeté (MG),MG,2013,9785.8008123934,71.04411604809093,60.57868630051787,131.6228023486088,0.013450386419260933
Abaeté (MG),MG,2014,10091.76738430003,70.06631619874886,57.76074378571495,127.82705998446382,0.012666469124459507
Abaeté (MG),MG,2015,9537.823135797005,62.68349749909619,51.5651097473402,114.24860724643639,0.011978478277463832
Abaeté (MG),MG,2016,11283.774151274949,67.3403316345032,53.39131943408561,120.7316510685888,0.010699580605745055
Abaeté (MG),MG,2017,9400.487582646581,47.57102930334398,38.54016917257882,86.1111984759228,0.009160290646507014
Abaeté (MG),MG,2018,9799.996135678683,50.3452909441629,40.55333084152263,90.89862178568552,0.009275373227419184
Abaeté (MG),MG,2019,10180.5035186689,67.37472709474146,59.4790257028624,126.85375279760386,0.01246045959956507
Abaeté (MG),MG,2020,10057.342313150137,86.01500086340472,73.12887834620065,159.14387920960536,0.015823651443336296
Abaeté (MG),MG,2021,9593.664453663307,62.638221322418744,51.96981881089086,114.6080401333096,0.01194622145550931
Abaeté (MG),MG,2022,9034.764893587642,53.101377373411225,44.553133751082775,97.65451112449401,0.010808749566223198
Abaeté (MG),MG,2023,8949.566544508287,52.43384563213025,44.4501352538088,96.88398088593905,0.010825550087159234
Abaeté (MG),MG,2024,8765.217324469006,50.108150866188986,43.52425886907344,93.63240973526243,0.01068226904926566
Abatiá (PR),PR,2012,11313.438560650084,232.76195871794755,233.17979158531222,465.94175030325977,0.04118480405452312
Abatiá (PR),PR,2013,12041.235214547305,242.6712326519031,240.1647139556097,482.8359466075128,0.04009853956047525
Abatiá (PR),PR,2014,10524.056320729705,149.99665265489176,142.63152695506326,292.62817960995505,0.02780564553170931
Abatiá (PR),PR,2015,12098.578588403769,187.48767120117864,170.34315921084902,357.8308304120277,0.029576270286412073
Abatiá (PR),PR,2016,11941.838267734762,203.15640297057354,157.21443735212918,360.37084032270275,0.030177166382865543
Abatiá (PR),PR,2017,9095.816070413808,218.48083531269626,186.82586115787475,405.306696470571,0.04455968473119442
Abatiá (PR),PR,2018,8784.298179997564,196.3819245751481,183.13250548311473,379.51443005826286,0.043203728093206425
Abatiá (PR),PR,2019,18861.293782671466,237.34023879295188,179.99476235348098,417.3350011464329,0.022126530976886286
Abatiá (PR),PR,2020,18719.33439940974,230.3883981393445,175.39175235821796,405.78015049756243,0.02167706083130592
Abatiá (PR),PR,2021,10039.878188478842,233.59156006786176,166.6109043552808,400.2024644231426,0.039861286851307694
Abatiá (PR),PR,2022,16937.739431714246,211.96097003338608,155.5751123484275,367.53608238181357,0.0216992405547129
Abatiá (PR),PR,2023,19954.32900986391,210.94341311599194,164.87556649121194,375.8189796072039,0.018833957254159105
Abatiá (PR),PR,2024,16702.150315656443,255.16112479970286,207.28135642388065,462.4424812235835,0.027687601445551244
Abre Campo (MG),MG,2012,5464.865573077236,19.351450555575965,13.948350511491402,33.299801067067364,0.006093434618249251
Abre Campo (MG),MG,2013,5055.1323069469945,19.30255228476432,16.459114768442586,35.76166705320691,0.0070743285994832586
Abre Campo (MG),MG,2014,5286.241709664193,19.431725025786353,16.01897960990494,35.450704635691295,0.006706220899979107
Abre Campo (MG),MG,2015,5013.402082720905,17.38422330641601,14.300723769929014,31.684947076345026,0.006320049051232048
Abre Campo (MG),MG,2016,5406.858439959817,17.239124898432824,13.668177775125914,30.90730267355874,0.0057163143841784106
Abre Campo (MG),MG,2017,4438.416172193813,47.57102930334398,38.54016917257882,86.1111984759228,0.019401334876030768
Abre Campo (MG),MG,2018,4647.037369454932,47.69553878920695,38.418945007758275,86.11448379696523,0.018531050419993915
Abre Campo (MG),MG,2019,4539.25388485985,53.5935329162716,47.31286135454963,100.90639427082124,0.02222973132377167
Abre Campo (MG),MG,2020,4733.195208910494,49.76323682490106,42.30808179215676,92.07131861705781,0.01945225467221986
Abre Campo (MG),MG,2021,4993.991496745321,45.0995193521415,37.41826954384142,82.51778889598292,0.01652341397652786
Abre Campo (MG),MG,2022,4643.920866255106,36.077700509582336,30.26992322500035,66.34762373458268,0.014286984133751167
Abre Campo (MG),MG,2023,4903.383684203326,55.49953418723465,47.04903429082585,102.5485684780605,0.020913837276986823
Abre Campo (MG),MG,2024,4892.7081158068695,49.94958076851118,43.38652387265232,93.3361046411635,0.019076573225290633
Acaiaca (MG),MG,2012,979.2279029164662,14.110432696774138,10.170672247962479,24.28110494473662,0.02479617346729951
Acaiaca (MG),MG,2013,869.9961298248273,14.074777707640651,12.001437851989389,26.07621555963004,0.029972794896088163
Acaiaca (MG),MG,2014,860.8343034069236,16.675783255302232,13.747057021000156,30.422840276302388,0.035341110543455255
Acaiaca (MG),MG,2015,812.977224000212,14.918672404784893,12.272496119866968,27.19116852465186,0.03344640873314893
Acaiaca (MG),MG,2016,823.6737200807972,14.79415285754932,11.729662177211418,26.523815034760737,0.03220184690627123
Acaiaca (MG),MG,2017,706.6299175973267,7.0827976962756605,5.73820296569507,12.82100066197073,0.01814386900793066
Acaiaca (MG),MG,2018,714.6521601299736,7.419306033876638,5.976280334540175,13.395586368416813,0.01874420468550821
Acaiaca (MG),MG,2019,734.6836805542495,9.963292976434492,8.79568622515056,18.75897920158505,0.025533409408839965
Acaiaca (MG),MG,2020,761.5886756217096,10.450279733229221,8.88469717635292,19.334976909582142,0.025387689613160767
Acaiaca (MG),MG,2021,749.0296306421463,8.351762842989165,6.929309174785447,15.281072017774612,0.020401158235454693
Acaiaca (MG),MG,2022,705.0549724008804,7.288424345370169,6.115136005050575,13.403560350420744,0.019010659984112194
Acaiaca (MG),MG,2023,723.1076155256156,8.03421828234254,6.810907821148124,14.845126103490664,0.020529622126438225
Acaiaca (MG),MG,2024,724.3829037154002,7.611364688535036,6.6112798282136875,14.222644516748723,0.019634152661251375
Acorizal (MT),MT,2012,2499.038333252065,4.380146389044856,4.6630866966156885,9.043233085660544,0.0036186852219639003
Acorizal (MT),MT,2013,2503.742745400902,3.5745467194008,3.418268561639886,6.992815281040686,0.0027929447998943633
Acorizal (MT),MT,2014,2647.2941295570704,3.8176965571130106,3.570179649581626,7.387876206694637,0.0027907273786501132
Acorizal (MT),MT,2015,2648.7171780609046,4.168503081591593,3.613891240265637,7.782394321857231,0.0029381748970098167
Acorizal (MT),MT,2016,2677.734528297821,3.9924290611793016,3.481018474720524,7.473447535899826,0.0027909590950565733
Acorizal (MT),MT,2017,2627.8253374062574,3.9669402506053317,3.6047367716991388,7.5716770223044705,0.002881347140741836
Acorizal (MT),MT,2018,2596.981417870661,3.9988012638227937,3.635299450921821,7.634100714744615,0.002939605444310045
Acorizal (MT),MT,2019,2518.2509139897775,4.030997656126756,3.2294968418505676,7.260494497977323,0.0028831497519340504
Acorizal (MT),MT,2020,2398.202730114366,1.007749414031689,0.8715675218806941,1.879316935912383,0.0007836355585429433
Acorizal (MT),MT,2021,2400.0979106819314,1.0613262231,0.8824328044382063,1.9437590275382064,0.0008098665553964558
Acorizal (MT),MT,2022,2433.0608138855673,1.0613262231,1.0022607196939057,2.063586942793906,0.0008481444158801701
Acorizal (MT),MT,2023,2507.4424480506627,1.0613262231,0.9954971938979003,2.0568234169979003,0.0008202873882895765
Acorizal (MT),MT,2024,2610.954875554804,1.0613262231,0.9121328730054254,1.9734590961054255,0.0007558380708077475
Acreúna (GO),GO,2012,88410.8057755227,7015.303079648103,6880.154896200733,13895.457975848836,0.15716922670210426
Acreúna (GO),GO,2013,77938.74697471733,6117.068150870012,5799.92397612546,11916.992126995472,0.15290202357065405
Acreúna (GO),GO,2014,98189.4769001885,7796.4225807075745,8153.250600235897,15949.673180943471,0.1624377039624788
Acreúna (GO),GO,2015,121527.61071247715,11658.798042552717,12078.786320701302,23737.58436325402,0.19532667699206974
Acreúna (GO),GO,2016,136409.37815433345,11326.125323912518,10879.79678039781,22205.922104310328,0.16278882291499466
Acreúna (GO),GO,2017,138893.14401156534,9973.80299285051,9992.916988443,19966.719981293507,0.14375597963014589
Acreúna (GO),GO,2018,157360.44403522412,12336.478185178978,11599.26568192551,23935.743867104487,0.1521077549943023
Acreúna (GO),GO,2019,154749.00624549665,11129.090549134,11523.529569061679,22652.62011819568,0.1463829763291607
Acreúna (GO),GO,2020,199879.4248728892,15037.928521403492,14959.622268752073,29997.550790155565,0.1500782324605553
Acreúna (GO),GO,2021,221602.2231435566,12561.49409691068,12400.862594301041,24962.35669121172,0.11264488386942222
Acreúna (GO),GO,2022,195752.47502147552,9191.403071962664,8959.908597575006,18151.31166953767,0.09272583484600302
Acreúna (GO),GO,2023,222645.42891464417,12000.157145123223,11277.28546418703,23277.442609310252,0.1045493847449891
Acreúna (GO),GO,2024,204036.62617064925,12916.020410602292,12373.292658018505,25289.313068620795,0.12394496783861579
Adamantina (SP),SP,2012,18610.650088541137,3409.974291268245,2741.4806272540877,6151.454918522333,0.3305341237010242
Adamantina (SP),SP,2013,20794.50349229839,4115.641075734539,3352.4498727123437,7468.090948446883,0.359137738066832
Adamantina (SP),SP,2014,17120.159116742063,3403.3367623756085,2757.978387734268,6161.315150109876,0.3598865587694587
Adamantina (SP),SP,2015,20992.756098195205,5258.796081298661,3848.281986516715,9107.078067815375,0.43382002940520664
Adamantina (SP),SP,2016,23733.89818200836,5238.491849324534,3616.9596077952133,8855.451457119747,0.3731140746121798
Adamantina (SP),SP,2017,24285.492367651234,5257.98331767701,3548.925430839359,8806.908748516369,0.362640732795986
Adamantina (SP),SP,2018,22259.44712441962,4573.433528806493,3330.2937135230413,7903.727242329534,0.3550729359157707
Adamantina (SP),SP,2019,22783.96886420595,4864.9204080235695,3581.148881753566,8446.069289777135,0.3707022837029097
Adamantina (SP),SP,2020,21189.33938577149,4165.790355645187,3110.589162181673,7276.379517826861,0.34339812984981044
Adamantina (SP),SP,2021,23971.84014995471,4600.4046236687345,3048.8150202957017,7649.219643964436,0.3190918843157265
Adamantina (SP),SP,2022,21144.8973290008,4301.183032429475,2755.3037791929564,7056.486811622432,0.3337205521421127
Adamantina (SP),SP,2023,20080.479245186503,4255.59186856305,3131.1014580778315,7386.693326640881,0.36785443397281203
Adamantina (SP),SP,2024,21786.15902208943,4243.849669104982,3145.421836295884,7389.271505400866,0.33917275174154077
Adelândia (GO),GO,2012,1044.0894548056137,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2013,1085.7275990025346,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2014,1173.6861387052163,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2015,1228.0470783217215,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2016,1442.8773619351903,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2017,1422.1468604280824,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2018,976.4163695985427,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2019,966.9396274253689,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2020,1047.7926650621437,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2021,1095.1820819678226,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2022,1065.398110261306,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2023,1131.8233731690834,0.0,0.0,0.0,0.0
Adelândia (GO),GO,2024,1312.4771629245904,0.0,0.0,0.0,0.0
Adolfo (SP),SP,2012,9758.384061209195,1755.2186900016504,1411.1244320977482,3166.343122099399,0.3244741242237033
Adolfo (SP),SP,2013,9390.176919332598,1815.8117972490768,1479.0935158189882,3294.905313068065,0.3508885233338339
Adolfo (SP),SP,2014,10003.676814066328,2034.932256199355,1649.0578438037487,3683.9901000031036,0.36826360631952715
Adolfo (SP),SP,2015,9243.32903277835,2241.7394916833273,1640.4602062793213,3882.1996979626483,0.4200001627331166
Adolfo (SP),SP,2016,11373.483830481626,2358.9456707539703,1628.753361370728,3987.6990321246985,0.3506136810462089
Adolfo (SP),SP,2017,15533.559040767508,3382.7728610211075,2283.2344471064152,5666.007308127522,0.3647591188379432
Adolfo (SP),SP,2018,15137.180959532214,3286.5396943161727,2393.200297825557,5679.739992141729,0.37521781679996846
Adolfo (SP),SP,2019,15117.951636643304,3276.6990319385627,2412.03269322077,5688.731725159332,0.3762898481147955
Adolfo (SP),SP,2020,12605.418952006676,2366.76545072625,1767.2600711839912,4134.025521910241,0.3279562176909748
Adolfo (SP),SP,2021,12876.72225898945,2336.490780587932,1548.4568792033865,3884.9476597913185,0.3017031494236954
Adolfo (SP),SP,2022,14539.60435085012,3025.9118058188274,1938.3751333567325,4964.286939175559,0.3414320513395057
Adolfo (SP),SP,2023,14354.244400731284,3025.9118058188274,2226.3499790014894,5252.261784820317,0.3659030484776153
Adolfo (SP),SP,2024,14420.37627226201,3001.9435654138533,2224.9560135743523,5226.899578988206,0.36246624084576007
Adrianópolis (PR),PR,2012,7928.385645817303,72.7381120993586,72.86868487041009,145.6067969697687,0.018365251575090193
Adrianópolis (PR),PR,2013,7421.777163174063,72.80136979557092,72.04941418668292,144.85078398225386,0.01951699448765256
Adrianópolis (PR),PR,2014,8197.97605459376,75.24414051850859,71.54950771647248,146.79364823498105,0.01790608404530833
Adrianópolis (PR),PR,2015,8231.497547833984,72.95900327285685,66.28738322232135,139.2463864951782,0.01691628840147309
Adrianópolis (PR),PR,2016,8376.443582765116,85.69237288977386,66.31382517235267,152.00619806212654,0.018146865857830843
Adrianópolis (PR),PR,2017,7444.161415214838,85.31381374588743,72.95297410835065,158.2667878542381,0.021260526072253434
Adrianópolis (PR),PR,2018,7750.081436198992,83.97326639073073,78.30779080612822,162.28105719685897,0.020939271223509786
Adrianópolis (PR),PR,2019,6981.721251465949,98.15602873494072,74.43984701270875,172.59587574764947,0.024721106662831834
Adrianópolis (PR),PR,2020,6972.608073344916,95.69979615018926,72.85503559495207,168.5548317451413,0.024173857181145387
Adrianópolis (PR),PR,2021,7412.194152807246,86.0524999811437,61.37758076415924,147.43008074530294,0.019890207637028267
Adrianópolis (PR),PR,2022,6813.646142219029,81.86281197907805,60.08566656775177,141.94847854682982,0.020832968954357947
Adrianópolis (PR),PR,2023,5892.666684509273,81.46981476551784,63.67765488848308,145.14746965400093,0.02463188186692566
Adrianópolis (PR),PR,2024,5926.15050192196,92.35180437167625,75.02242864535383,167.37423301703006,0.028243331478461017
Aguanil (MG),MG,2012,3734.0601114522033,26.877014660522168,19.37270904373806,46.24972370426023,0.012385907651142062
Aguanil (MG),MG,2013,3800.8564860355455,26.809100395506007,22.859881622836927,49.66898201834293,0.013067839367476299
Aguanil (MG),MG,2014,3244.556710846413,28.727189641487055,23.681904952143125,52.40909459363018,0.016152929125396034
Aguanil (MG),MG,2015,3302.014291424372,32.1252924682868,26.42711874551185,58.55241121379865,0.017732331251825446
Aguanil (MG),MG,2016,5009.07828196607,56.5658785729827,44.84870832463189,101.41458689761458,0.020246157314556725
Aguanil (MG),MG,2017,4922.234841816964,57.719515554724026,46.762071929395624,104.48158748411964,0.021226453194897126
Aguanil (MG),MG,2018,3040.5450894124715,12.29484999899557,9.903550268666578,22.198400267662148,0.0073007962766148534
Aguanil (MG),MG,2019,3071.77761956156,9.391628625327593,8.291015704035361,17.682644329362954,0.0057564858265641075
Aguanil (MG),MG,2020,3199.5799491813123,10.470386091542313,8.901791350814397,19.37217744235671,0.006054600213166586
Aguanil (MG),MG,2021,3472.3490042324997,12.110056122334292,10.047498303438898,22.157554425773192,0.0063811426785628424
Aguanil (MG),MG,2022,3312.5887958884955,9.605102083719974,8.058875663798796,17.66397774751877,0.0053323786427832125
Aguanil (MG),MG,2023,3794.9737904256467,9.989916153702236,8.468826172348653,18.45874232605089,0.004863997314716775
Aguanil (MG),MG,2024,4146.524786130853,10.782766642091303,9.365979756636056,20.14874639872736,0.004859188703301658
Aguaí (SP),SP,2012,31872.729748609967,4918.2321508676605,3954.058597001089,8872.290747868748,0.2783662026392856
Aguaí (SP),SP,2013,33782.86693960903,5653.353126008981,4605.013561418054,10258.366687427035,0.30365589473993154
Aguaí (SP),SP,2014,33464.18204240319,5852.484458618119,4742.705990738526,10595.190449356645,0.31661286195285604
Aguaí (SP),SP,2015,28888.063935903818,5076.057993531525,3714.5579020431605,8790.615895574687,0.304299239820263
Aguaí (SP),SP,2016,34841.00366375884,5710.565242722965,3942.906549195363,9653.471791918328,0.27707214996104557
Aguaí (SP),SP,2017,34334.76925642538,5776.593000377576,3898.9659274358196,9675.558927813396,0.28180061020805375
Aguaí (SP),SP,2018,31727.968793582553,4912.671730119062,3577.320994471179,8489.99272459024,0.2675870232924418
Aguaí (SP),SP,2019,32664.376072809613,5072.490345432574,3733.944567375051,8806.434912807625,0.2696036468958687
Aguaí (SP),SP,2020,31722.648380543058,5125.763217203746,3827.399400869284,8953.162618073029,0.2822325081648735
Aguaí (SP),SP,2021,34162.49708804166,5357.855229663256,3550.798426887128,8908.653656550385,0.2607729064298639
Aguaí (SP),SP,2022,31743.56930979789,5188.1647676605135,3323.4972526468864,8511.6620203074,0.26813815224238857
Aguaí (SP),SP,2023,30760.93021431806,5220.36227478154,3840.9425610126073,9061.304835794148,0.2945718732386204
Aguaí (SP),SP,2024,29367.54778197596,4943.602170145147,3664.058679819746,8607.660849964894,0.2931011099009009
Agudos (SP),SP,2012,25948.943879694198,5085.42581342569,4088.4755009866085,9173.901314412298,0.35353659697846673
Agudos (SP),SP,2013,26217.458608104847,5260.983282968952,4285.403516190547,9546.3867991595,0.3641232715137514
Agudos (SP),SP,2014,22191.198715503953,4438.81449664513,3597.1034615932385,8035.917958238369,0.3621218511564248
Agudos (SP),SP,2015,20654.05577067954,4812.417693463486,3521.631193726843,8334.048887190329,0.4035066516582825
Agudos (SP),SP,2016,24013.856875434027,4799.412832884058,3313.793904234859,8113.206737118917,0.33785521331305424
Agudos (SP),SP,2017,24615.976734186203,5032.054346995576,3396.43254123298,8428.486888228555,0.3423990434847638
Agudos (SP),SP,2018,22497.335981428354,4291.991465495325,3125.3525619216225,7417.344027416948,0.32969877115850504
Agudos (SP),SP,2019,25302.535780406302,5085.463466520638,3743.4942977263936,8828.957764247032,0.3489356893265999
Agudos (SP),SP,2020,21107.172785127557,3854.154439534274,2877.8911096050374,6732.045549139311,0.3189458681971285
Agudos (SP),SP,2021,16873.771686974964,3022.79838714162,2003.291857987362,5026.090245128982,0.29786406610021116
Agudos (SP),SP,2022,17169.941409030645,3427.5949539438366,2195.6901761536483,5623.285130097485,0.3275075316878997
Agudos (SP),SP,2023,17724.105099956072,3358.9603727634753,2471.3943549141723,5830.354727677648,0.32895058423525697
Agudos (SP),SP,2024,19767.0083746607,3879.5506554281915,2875.413668734734,6754.964324162926,0.34172921851048055
Agudos do Sul (PR),PR,2012,7743.986074379395,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2013,6828.960578741434,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2014,6219.931595099752,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2015,6490.27584832915,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2016,6675.508594386373,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2017,6309.311075081422,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2018,6713.734168761383,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2019,6177.906718219317,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2020,7561.5833575391525,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2021,8343.958281219328,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2022,7689.455596127959,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2023,7908.985292698455,0.0,0.0,0.0,0.0
Agudos do Sul (PR),PR,2024,7201.258803363802,0.0,0.0,0.0,0.0
Aimorés (MG),MG,2012,12665.311143407975,10.974780986379885,7.910522859526374,18.885303845906257,0.0014911046110174448
Aimorés (MG),MG,2013,11459.831764412878,11.058753913146226,9.429701169420234,20.48845508256646,0.0017878495517003033
Aimorés (MG),MG,2014,11214.967446486291,11.210610591799819,9.241719005714389,20.452329597514208,0.0018236637507068317
Aimorés (MG),MG,2015,10231.126011295217,10.238304591519046,8.422301258732233,18.66060585025128,0.0018239053873102405
Aimorés (MG),MG,2016,10386.957208577083,10.360051020692806,8.214049143705477,18.57410016439828,0.0017882137946097075
Aimorés (MG),MG,2017,9995.369687316776,10.994193438995055,8.907061319884884,19.901254758879936,0.0019910473930877053
Aimorés (MG),MG,2018,8742.718110028425,5.087524137515409,4.098020800827548,9.185544938342957,0.0010506509328954096
Aimorés (MG),MG,2019,8641.392333595124,3.9199841218758658,3.4605978590756306,7.380581980951496,0.000854096388177866
Aimorés (MG),MG,2020,8732.301851480064,4.101697095870633,3.4872115901414054,7.588908686012038,0.0008690616535118711
Aimorés (MG),MG,2021,8719.009235091045,5.219851776868229,4.330818234240905,9.550670011109133,0.0010953847798062808
Aimorés (MG),MG,2022,8888.445922869321,4.997776693968116,4.193236117748965,9.19101281171708,0.0010340404713572342
Aimorés (MG),MG,2023,8914.804295518154,5.412526000736026,4.588401058457683,10.00092705919371,0.0011218336070733036
Aimorés (MG),MG,2024,9142.35852861485,4.757102930334398,4.132049892633555,8.889152822967953,0.0009723041155239773
Aiuruoca (MG),MG,2012,3891.635603401688,2.463726343881199,1.775831662342655,4.239558006223854,0.0010894026158353692
Aiuruoca (MG),MG,2013,3337.90456208994,2.45750086958805,2.095489148760052,4.552990018348102,0.0013640264224622912
Aiuruoca (MG),MG,2014,3494.229918003751,2.5690982606207915,2.117893938809547,4.686992199430339,0.0013413519743738017
Aiuruoca (MG),MG,2015,3347.813020504458,2.3506311562161066,1.9336916155252575,4.284322771741364,0.0012797377707479583
Aiuruoca (MG),MG,2016,3664.072780537094,2.2792112245524168,1.8070908116152042,4.086302036167621,0.0011152349532665765
Aiuruoca (MG),MG,2017,3540.1255442981283,12.685607814225062,10.27737844602102,22.962986260246083,0.00648648924251605
Aiuruoca (MG),MG,2018,3435.185814621727,13.778711205770897,11.098806335574613,24.87751754134551,0.0072419714343996714
Aiuruoca (MG),MG,2019,4016.4412486288234,13.36265420712372,11.796673431067706,25.159327638191428,0.006264084566599996
Aiuruoca (MG),MG,2020,4347.320361826159,14.074450819163934,11.965922123034233,26.040372942198168,0.005989982512183553
Aiuruoca (MG),MG,2021,4186.310315783701,17.79969455912066,14.768090178761485,32.56778473788214,0.007779591640660606
Aiuruoca (MG),MG,2022,3832.2029896837125,14.056246951785326,11.793476581168967,25.849723532954293,0.006745395168925479
Aiuruoca (MG),MG,2023,4233.41558644971,13.954168595647566,11.829471478836213,25.783640074483777,0.006090505301915525
Aiuruoca (MG),MG,2024,4241.753137946429,10.465626446735675,9.09050976379382,19.556136210529495,0.0046103899907756676
Alagoa (MG),MG,2012,801.2325136365905,19.70981075104959,14.206653298741243,33.91646404979083,0.04233036412345854
Alagoa (MG),MG,2013,609.4200559553426,19.6600069567044,16.763913190080416,36.423920146784816,0.05976816777007074
Alagoa (MG),MG,2014,447.6624765725052,0.0,0.0,0.0,0.0
Alagoa (MG),MG,2015,404.076597390563,0.0,0.0,0.0,0.0
Alagoa (MG),MG,2016,322.0961781206235,0.0,0.0,0.0,0.0
Alagoa (MG),MG,2017,244.8350121380945,0.0,0.0,0.0,0.0
Alagoa (MG),MG,2018,300.38402051541965,1.7488364222709214,1.4086946502844697,3.157531072555391,0.010511647946976278
Alagoa (MG),MG,2019,337.0840114487866,2.572489579981037,2.2710173450183824,4.843506924999419,0.014368842070503532
Alagoa (MG),MG,2020,341.1143013494177,2.0357687792004975,1.7307851642245946,3.766553943425092,0.011041911548489585
Alagoa (MG),MG,2021,321.48277287494363,0.0,0.0,0.0,0.0
Alagoa (MG),MG,2022,316.1082006226802,0.0,0.0,0.0,0.0
Alagoa (MG),MG,2023,342.11399216002775,0.0,0.0,0.0,0.0
Alagoa (MG),MG,2024,354.0896580568495,0.0,0.0,0.0,0.0
Alambari (SP),SP,2012,3454.4292168988686,336.6256672149422,270.63334397251896,607.2590111874612,0.17579141822237523
Alambari (SP),SP,2013,3869.166350063944,397.99606007103233,324.19295472383106,722.1890147948634,0.186652355948182
Alambari (SP),SP,2014,3295.2136131271573,272.6789558959354,220.97215752048942,493.65111341642483,0.14980853182017234
Alambari (SP),SP,2015,4201.689589728809,324.8677115860176,237.73170573076226,562.5994173167799,0.13389837714144226
Alambari (SP),SP,2016,4649.046309698263,324.86771158601755,224.3075725764473,549.1752841624649,0.11812643875300696
Alambari (SP),SP,2017,5143.876791150695,328.6239573548132,221.80783942745992,550.4317967822731,0.10700718915531032
Alambari (SP),SP,2018,3608.902746277441,389.99828773119094,283.989881504822,673.9881692360129,0.1867570884062274
Alambari (SP),SP,2019,5066.7829602150305,332.111899854409,244.47309699437668,576.5849968487856,0.11379705848389365
Alambari (SP),SP,2020,5103.797093679037,335.59984235400475,250.59187893159512,586.1917212855999,0.1148540411239287
Alambari (SP),SP,2021,5017.972405218862,173.93616977457515,115.27229675691542,289.20846653149056,0.057634527091201995
Alambari (SP),SP,2022,5001.082669977211,168.73898261920127,108.09285561727212,276.8318382364734,0.05535438154189418
Alambari (SP),SP,2023,3618.61398960119,84.36949130960065,62.07583936990072,146.44533067950135,0.04047000622347154
Alambari (SP),SP,2024,3773.397262302108,83.7012007643623,62.03697235673644,145.73817312109873,0.03862253640163651
Albertina (MG),MG,2012,566.5135083343755,0.0,0.0,0.0,0.0
Albertina (MG),MG,2013,507.6504627459345,0.0,0.0,0.0,0.0
Albertina (MG),MG,2014,593.3807924967385,0.0,0.0,0.0,0.0
Albertina (MG),MG,2015,552.4053940768067,0.0,0.0,0.0,0.0
Albertina (MG),MG,2016,513.4542874007765,0.0,0.0,0.0,0.0
Albertina (MG),MG,2017,498.48415724480765,0.0,0.0,0.0,0.0
Albertina (MG),MG,2018,540.8310484320821,0.0,0.0,0.0,0.0
Albertina (MG),MG,2019,518.7498186052635,0.0,0.0,0.0,0.0
Albertina (MG),MG,2020,558.1386088802944,0.0,0.0,0.0,0.0
Albertina (MG),MG,2021,585.3270749669218,0.0,0.0,0.0,0.0
Albertina (MG),MG,2022,563.11559662692,0.0,0.0,0.0,0.0
Albertina (MG),MG,2023,576.5642493874861,0.0,0.0,0.0,0.0
Albertina (MG),MG,2024,607.6691531834311,0.0,0.0,0.0,0.0
Alcinópolis (MS),MS,2012,31229.267281199904,0.0,0.0,0.0,0.0
