Cidade,uf,share_cana_mean,share_cana_median,solos_pipeline_total,solos_cana_atribuivel_total,n_anos
São Tiago (MG),MG,0.006179672064184695,0.0061577588647862905,45070.65222441546,280.05350415857794,10
São Tomás de Aquino (MG),MG,0.09768204556853308,0.09769585303763775,106825.79205528121,10563.930556141595,10
São Tomé (PR),PR,0.12479009525738646,0.12668041540834168,521546.1614276248,64222.91440022246,10
São Tomé das Letras (MG),MG,4.330859454457267e-05,0.0,46801.77984646121,1.176874947977894,10
São Vicente (SP),SP,0.0,0.0,2157.5402815617385,0.0,10
São Vicente de Minas (MG),MG,0.0045520250689504655,0.0020165787538336728,74427.69753142461,242.6720510170718,10
Sítio d'Abadia (GO),GO,0.001331271255403816,0.0,92121.05521590287,87.76418890400484,10
Tabaporã (MT),MT,0.0,0.0,2861259.218680561,0.0,10
Tabapuã (SP),SP,0.40358958763597413,0.40114137182858634,367634.7299056406,147914.39587201824,10
Tabatinga (SP),SP,0.35817399963553903,0.35355531445999877,277061.60593479505,99194.69924989138,10
Taboão da Serra (SP),SP,0.0,0.0,297.09291393279995,0.0,10
Tabuleiro (MG),MG,0.0012152025613386156,0.00020183697937127114,14308.321673362774,18.105584737252997,10
Taciba (SP),SP,0.30126329922614536,0.2963099675624562,404467.62236854,120879.57184599737,10
Tacuru (MS),MS,0.0,0.0,237178.30373964412,0.0,10
Taguaí (SP),SP,0.0,0.0,53573.31478292363,0.0,10
Taiaçu (SP),SP,0.3748885654006189,0.36414630941501713,123361.58574238377,46020.24234318714,10
Taiobeiras (MG),MG,0.012367942997200737,0.00853840354013869,37390.60669177782,486.7035074730482,10
Taiúva (SP),SP,0.36448403572942956,0.3567848935121266,148494.94583453937,54006.79240062762,10
Tamarana (PR),PR,0.000517923134361523,0.0,164724.69343051812,66.38944459063235,10
Tambaú (SP),SP,0.3791635165214565,0.3796400109127065,373949.3921314823,141855.33870353998,10
Tamboara (PR),PR,0.1223069206064675,0.12211144967810492,256167.6244219926,30884.287088130157,10
Tanabi (SP),SP,0.3653901777828069,0.36611412876549154,491445.05981150025,179505.43669638305,10
Tangará da Serra (MT),MT,0.00982842984323182,0.005325042246659592,1817586.16229844,15003.417645572199,10
Taparuba (MG),MG,0.017110087591484878,0.019334992186809903,13721.13845913566,234.6799144030466,10
Tapejara (PR),PR,0.12653144839498393,0.12748066302580774,942546.1522366955,118871.79180828396,10
Tapira (MG),MG,0.0,0.0,109729.7942542983,0.0,10
Tapira (PR),PR,0.09955220903244758,0.09914748067872106,214762.37039064628,21139.061459763252,10
Tapiratiba (SP),SP,0.3186246566601706,0.3250604531386341,90865.20502303116,29896.193220737565,10
Tapiraí (MG),MG,0.0035558949501851484,0.000979450951172589,30508.632687781643,133.29411098176757,10
Tapiraí (SP),SP,0.0,0.0,12487.352190293668,0.0,10
Tapurah (MT),MT,0.0,0.0,2666686.4999267636,0.0,10
Taquaral (SP),SP,0.3497039576341273,0.3497396092917051,41679.72584627819,14569.219824785201,10
Taquaral de Goiás (GO),GO,0.0,0.0,16942.790551732804,0.0,10
Taquaraçu de Minas (MG),MG,0.011635298970756608,0.011983749923389296,10477.437709728576,121.76501902694238,10
Taquaritinga (SP),SP,0.37875174298337494,0.37939465629789704,581173.5719357262,219231.69043120678,10
Taquarituba (SP),SP,0.02655392739142573,0.01284278728940756,306652.0616625966,7828.865722395791,10
Taquarivaí (SP),SP,0.0,0.0,183132.37505879134,0.0,10
Taquarussu (MS),MS,0.1611035091749775,0.16203557928247037,224770.65357418533,36478.40635197326,10
Tarabai (SP),SP,0.3379565986680319,0.3337297454120326,70680.90291532915,23862.48334629907,10
Tarumirim (MG),MG,0.006943317875493067,0.0037632001512296555,48731.263599134836,406.00547860466105,10
Tarumã (SP),SP,0.34441401564988267,0.34384360316007845,434168.31561232894,148198.77597717984,10
Tatuí (SP),SP,0.27110932149857037,0.2826086686623006,226610.12165332795,62488.994548543706,10
Taubaté (SP),SP,0.00011194499384526403,0.0,44959.04849427805,5.211248731206286,10
Teixeira Soares (PR),PR,0.0,0.0,428609.25955569046,0.0,10
Teixeiras (MG),MG,0.004270360443780852,0.005364520130089263,19350.123940861213,84.71363281320569,10
Tejupá (SP),SP,0.032478765596012336,0.025195420033058063,62355.07986559387,1908.705623825292,10
Telêmaco Borba (PR),PR,0.0,0.0,35845.77457344247,0.0,10
Teodoro Sampaio (SP),SP,0.33992703579145644,0.34064698428277784,610996.7186320092,207212.8660927384,10
Terenos (MS),MS,0.00010105063597460459,6.516777151713893e-05,378070.03403240634,35.91330905052788,10
Teresina de Goiás (GO),GO,0.0011593379422219815,0.0,9217.909112934918,10.774603862442548,10
Terezópolis de Goiás (GO),GO,0.0,0.0,13773.072609050974,0.0,10
Terra Boa (PR),PR,0.0933191386348221,0.09655383783888072,460346.15456956037,42481.25410795538,10
Terra Nova do Norte (MT),MT,0.0,0.0,441148.85152361577,0.0,10
Terra Rica (PR),PR,0.11260366839616483,0.11359942860358474,473381.3569946384,52817.60117074053,10
Terra Roxa (PR),PR,0.0004364755383278535,0.0004883415931304692,747215.757406798,322.9329072602009,10
Terra Roxa (SP),SP,0.3933878263071871,0.3897053618182941,272149.3217017787,106571.33710455231,10
Tesouro (MT),MT,0.0,0.0,477001.324507468,0.0,10
Teófilo Otoni (MG),MG,0.009844901899854732,0.005197036028401263,148061.8331604675,1616.6150524891523,10
Tibagi (PR),PR,0.0,0.0,1167885.3335435495,0.0,10
Tietê (SP),SP,0.3498457491689949,0.3454354763049451,276083.21898513305,96328.58289336512,10
Tijucas do Sul (PR),PR,0.0,0.0,88834.77368392475,0.0,10
Timburi (SP),SP,0.05143748842920272,0.023732724995003306,22319.224402066415,1191.7767223268943,10
Timóteo (MG),MG,0.0,0.0,2211.6650474795842,0.0,10
Tiradentes (MG),MG,0.006044123660516123,0.003370289252645142,8397.514321482653,46.11221828519023,10
Tiros (MG),MG,0.0005216285158167759,0.00042977441124279444,114935.47879853191,58.53363581039664,10
Tocantins (MG),MG,0.0060349229384555935,0.006824898176787044,15348.991843933312,95.6560423787052,10
Tocos do Moji (MG),MG,0.00041791232645382577,0.0,9453.756489693673,3.986586797069399,10
Toledo (MG),MG,0.003858395819780479,0.004170592423467635,12387.865169528866,47.66787972516892,10
Toledo (PR),PR,0.00021368129831584752,0.0002489248702988904,1057744.7204625697,220.5229825801003,10
Tomazina (PR),PR,0.0016850782878751723,0.0016726027993561375,144523.07525479113,235.2141991686035,10
Tombos (MG),MG,0.014037208015127086,0.013033936210726727,21602.64721848308,302.7133757183326,10
Torixoréu (MT),MT,7.619677433124645e-05,6.022870657725607e-05,249498.8938098358,14.145792784793798,10
Torre de Pedra (SP),SP,0.011159640130005071,0.012378837404169233,4338.23865524225,48.65060342513898,10
Torrinha (SP),SP,0.3220997995555698,0.31536074589950813,127156.73729162957,41026.45922981711,10
Trabiju (SP),SP,0.3859585025816518,0.37933106127595473,41298.926997227485,15898.441795157694,10
Tremembé (SP),SP,0.0,0.0,37339.488030842345,0.0,10
Trindade (GO),GO,0.028418789330534773,0.03293921626632145,95793.1753567125,2454.844816512044,10
Trombas (GO),GO,0.0,0.0,35331.68573939705,0.0,10
Três Barras do Paraná (PR),PR,0.0003125007674175301,0.0003060034902001949,173058.3760549753,53.35171619533053,10
Três Corações (MG),MG,8.122618246846857e-05,0.0,387921.0628369089,22.063758588812334,10
Três Fronteiras (SP),SP,0.23734984845758503,0.23077152314604538,33052.634216523205,7898.770451022707,10
Três Lagoas (MS),MS,0.0008369449479036509,0.0,430463.9950167779,321.3056974065013,10
Três Marias (MG),MG,0.01227133517214146,0.01077133827493789,72504.13172911518,822.4373460628852,10
Três Pontas (MG),MG,0.0002532267222282013,0.00025993831469075553,110776.90309321441,27.89610014085907,10
Três Ranchos (GO),GO,0.0023703201140742414,0.0023153699351437943,17274.79605932802,45.56296465052851,10
Tuiuti (SP),SP,0.0,0.0,22929.428243089176,0.0,10
Tumiritinga (MG),MG,0.002708610575876374,0.002529277188880985,35218.187333302456,95.75244044243347,10
Tunas do Paraná (PR),PR,0.0,0.0,22327.290566962285,0.0,10
Tuneiras do Oeste (PR),PR,0.1064930427451916,0.10762703453262204,652129.7279369228,69434.50768183662,10
Tupaciguara (MG),MG,0.09249353275610014,0.09114054906353965,1355154.900583633,125451.96433911659,10
Tupi Paulista (SP),SP,0.3637306867281334,0.36298245101258775,136050.5555321214,49294.41340384811,10
Tupã (SP),SP,0.18829400363492255,0.1797921057198139,291213.3649119977,55150.43408439239,10
Tupãssi (PR),PR,0.0001469232244206079,0.00015201059884858997,381135.671940283,55.181521744641636,10
Turiúba (SP),SP,0.3502334898680919,0.3630568944849797,87372.0233222922,30816.25968881171,10
Turmalina (MG),MG,0.02716697254311053,0.02638325805151556,21113.759111449035,586.1461536753485,10
Turmalina (SP),SP,0.35478306499679296,0.3507285779182435,86900.65423690289,30785.28621702563,10
Turvelândia (GO),GO,0.15517380682581441,0.15399495568516983,934833.9650080102,141765.70804008615,10
Turvo (PR),PR,8.707299079614616e-05,8.804236872451236e-05,166004.50736137343,14.346373093495927,10
Turvolândia (MG),MG,0.0073561845862146116,0.007020500076453344,46421.28571231794,342.30713814198896,10
Turvânia (GO),GO,0.058828543639503406,0.04627961741461494,209831.76394049524,8755.104129503436,10
Ubaporanga (MG),MG,0.0033938126543462564,0.0031610858083575043,20478.733588382944,72.18004915257305,10
Ubarana (SP),SP,0.382512911333713,0.3861100079425024,256165.65870484203,97783.73659211361,10
Ubatuba (SP),SP,0.0,0.0,10843.412022149761,0.0,10
Ubaí (MG),MG,0.023733759500802552,0.024029515453261253,44399.32084454386,1059.1320199478305,10
Uberaba (MG),MG,0.11068696321376317,0.11570341954329275,6823542.1147348285,751284.9924430838,10
Uberlândia (MG),MG,0.04847427445006265,0.04621824506137294,1530210.2247307715,75031.83019143964,10
Ubirajara (SP),SP,0.008375291520922026,0.0,33973.617019867794,271.8266920314728,10
Ubiratã (PR),PR,0.0,0.0,833733.9523808579,0.0,10
Ubá (MG),MG,0.01794441350908153,0.0047899140281141995,28577.009164818817,776.4413545437214,10
Uchoa (SP),SP,0.4066473970309278,0.41294728043680506,274573.20551373874,111719.38510983832,10
Uirapuru (GO),GO,0.0004465060375729693,0.0003649453878845966,61464.87038096063,27.473304186386038,10
Umburatiba (MG),MG,0.0038859827046044252,0.0004454508608891303,23183.40698422697,98.7162703978841,10
Umuarama (PR),PR,0.09032912226509994,0.10136914841872652,504125.9311996894,51896.401272152434,10
Unaí (MG),MG,0.041633008743616855,0.0417409291663141,3704899.4247040106,160468.23153932625,10
Uniflor (PR),PR,0.09024340238040938,0.08562870793060481,125522.20332865985,11352.745881402541,10
União Paulista (SP),SP,0.3748991443755655,0.3726162499878715,82270.85822493891,30949.103316190485,10
União da Vitória (PR),PR,0.0006176787438417276,0.0005843864198195953,55669.14102577354,34.30487531154786,10
União de Minas (MG),MG,0.1280950958203912,0.1281815976249287,692889.9240164646,88870.27634545363,10
União do Sul (MT),MT,0.0,0.0,889544.4860014026,0.0,10
Uraí (PR),PR,0.0018833798938983342,0.0024646325995465656,155187.53783898018,277.67237823824166,10
Uru (SP),SP,0.37320998785146053,0.36115311736635536,96990.27537616428,36386.24585468369,10
Uruana (GO),GO,0.11976198487941332,0.12133677045348185,211985.5467592964,25096.851435732515,10
Uruana de Minas (MG),MG,0.007560040403529933,0.004389921956320094,69161.9272125478,496.12530566924573,10
Uruaçu (GO),GO,0.11128471245027996,0.10740163060940486,499609.9876572853,54547.00546951985,10
Urucuia (MG),MG,0.0066157645990524965,0.004256599337902149,91420.25931812513,595.9983041611908,10
Urucânia (MG),MG,0.13307161734618023,0.13732235162773754,142576.4219044157,18951.34882450923,10
Urupês (SP),SP,0.3934980002361251,0.390442794152208,321302.1359096494,125962.72386664907,10
Urutaí (GO),GO,3.610153912783024e-05,0.0,78251.73581979358,3.933893144007679,10
Urânia (SP),SP,0.351948836378981,0.35535434837898283,81500.82888122842,28758.215478061524,10
Vale de São Domingos (MT),MT,0.0,0.0,68588.06896906326,0.0,10
Valentim Gentil (SP),SP,0.3446046337947187,0.33889949153462023,66894.65746258807,23151.683512039508,10
Valinhos (SP),SP,0.0,0.0,6704.830418907486,0.0,10
Valparaíso (SP),SP,0.40425812649518134,0.40440450390700894,908135.7538826223,364353.9850950718,10
Valparaíso de Goiás (GO),GO,0.0,0.0,520.6388067940954,0.0,10
Vargem (SP),SP,0.0,0.0,15483.74156891602,0.0,10
Vargem Alegre (MG),MG,0.008295453872510244,0.0034435535191946172,8688.51154372886,87.97913376534346,10
Vargem Bonita (MG),MG,0.0008098518754862191,0.00016708439226013238,32716.48217768532,22.386638073307164,10
Vargem Grande Paulista (SP),SP,0.0,0.0,734.9195454217324,0.0,10
Vargem Grande do Rio Pardo (MG),MG,0.026940541255470206,0.02387016838573408,12701.754643126122,362.64954409303533,10
Vargem Grande do Sul (SP),SP,0.29302306546453866,0.29064083071319047,195908.05160517548,57696.82059773391,10
Varginha (MG),MG,0.0011803835434991985,0.0007965447592028481,41849.29794159174,47.500170210283855,10
Varjão (GO),GO,0.0027007805865104243,8.842168670026336e-05,43493.85860969083,85.2601108248279,10
Varjão de Minas (MG),MG,0.03323457883161757,0.03453221392080437,222081.55562510592,9248.494680791544,10
Varzelândia (MG),MG,0.009303170837466544,0.009138149199355496,43225.97758416692,412.8427275549633,10
Vazante (MG),MG,0.00030289521723252707,8.561736556501663e-05,232376.79166718057,42.98412732570897,10
Ventania (PR),PR,0.005420694617264477,0.005027244288039752,275726.9897609146,1463.8844716517983,10
Vera (MT),MT,0.0,0.0,2324246.9222902143,0.0,10
Vera Cruz (SP),SP,0.0,0.0,21073.47589170051,0.0,10
Vera Cruz do Oeste (PR),PR,0.0012919636881138878,0.0010993384124168956,252485.01547505596,331.7985812812774,10
Verdelândia (MG),MG,0.0,0.0,78745.21677719145,0.0,10
Veredinha (MG),MG,0.022457288824277243,0.021035292545047057,14676.048955079177,331.97666665375976,10
Vermelho Novo (MG),MG,0.007679611574664662,0.007224240857189544,16639.44282727035,129.15079107921025,10
Verê (PR),PR,0.0007562699518878736,0.0005257179565097192,201696.1575043667,146.3640520117816,10
Veríssimo (MG),MG,0.134725861605238,0.13976960278792283,992702.6689611579,133458.8085163086,10
Vespasiano (MG),MG,0.0,0.0,1586.3173842913711,0.0,10
Vianópolis (GO),GO,1.5517656837139787e-05,0.0,455538.9767575376,8.583039586925846,10
Vicentina (MS),MS,0.1816638776530907,0.18693163547355185,280410.25593981525,50206.04875706881,10
Vicentinópolis (GO),GO,0.16081068362503934,0.16686843119811706,948746.5183798911,147718.49306368863,10
Vieiras (MG),MG,0.009768229451967921,0.009414022449608773,10335.343537284138,103.15146420043995,10
Vila Bela da Santíssima Trindade (MT),MT,0.0,0.0,883776.294272028,0.0,10
Vila Boa (GO),GO,0.18031174555446688,0.18358530803627,322394.75527991646,57579.9597166614,10
Vila Propício (GO),GO,0.18138382813387313,0.18790038281029858,1057322.5858130145,187671.21888997027,10
Vila Rica (MT),MT,0.0,0.0,845394.7648622625,0.0,10
Vinhedo (SP),SP,0.0,0.0,2632.149041675286,0.0,10
Viradouro (SP),SP,0.39201672294957285,0.3865766173256093,270266.6336073665,105506.6952031144,10
Virgem da Lapa (MG),MG,0.008955295362159716,0.004204042859906255,42592.969958979746,431.893228084979,10
Virginópolis (MG),MG,0.034294338201311926,0.02781470050291704,29886.66904545773,1346.0557379409827,10
Virgolândia (MG),MG,0.014218843631917314,0.008005618696552638,17588.437613339975,287.48647959312075,10
Virgínia (MG),MG,0.0026767534348771517,0.0011693552438883249,24140.711709983127,62.589593901023036,10
Virmond (PR),PR,0.0003904517743601478,0.0005298899341277887,86878.61543679964,36.11865757941281,10
Visconde do Rio Branco (MG),MG,0.06740598372782182,0.06392541542423064,36636.890675922485,2522.9989412214727,10
Vista Alegre do Alto (SP),SP,0.3741897889738123,0.372472103384385,86276.24463138531,32373.200105352884,10
Vitorino (PR),PR,7.314505151837932e-05,7.174865963618731e-05,247616.66992189563,17.710338888455066,10
Vitória Brasil (SP),SP,0.2559406623458058,0.25097172191130207,12327.452429166764,3227.954191868134,10
Viçosa (MG),MG,0.00903037765470714,0.007292974807477202,29834.2208439378,248.68959896778662,10
Volta Grande (MG),MG,0.0031335441259671354,0.0008526282499902592,11808.976905961612,41.12457878394122,10
Votorantim (SP),SP,0.0,0.0,9007.44303375808,0.0,10
Votuporanga (SP),SP,0.3503237568117649,0.3479566114242581,185604.79915789672,64748.52343218255,10
Várzea Grande (MT),MT,0.002526342900884983,0.002652655089468659,28927.979973132475,72.99403802243913,10
Várzea Paulista (SP),SP,0.0,0.0,609.5761918137654,0.0,10
Várzea da Palma (MG),MG,0.003346672872814703,0.002846843705041545,137369.31801591086,447.0131184314036,10
Wenceslau Braz (MG),MG,0.002476916386843561,0.0,4881.854071058862,11.915453898126628,10
Wenceslau Braz (PR),PR,0.0006719643002522613,0.00044991802801001114,203251.78013050466,131.1414721075294,10
Xambrê (PR),PR,0.06684475816011407,0.08269922233718638,101072.12969906665,8398.218780934334,10
Zacarias (SP),SP,0.3597644278463271,0.3555089845550974,158668.90190468292,57004.64477154996,10
Água Boa (MG),MG,0.009778110282323496,0.008856130651532804,69626.3308550282,681.2921545042345,10
Água Boa (MT),MT,4.038335664225964e-05,2.9338053456409197e-05,1707332.2071777668,49.25332662367518,10
Água Clara (MS),MS,0.0,0.0,401311.3385959021,0.0,10
Água Comprida (MG),MG,0.12431022265122493,0.1257134000231825,1263450.9235160851,155662.48118415073,10
Água Fria de Goiás (GO),GO,6.367252895652781e-05,0.0,620826.0176057296,28.613198727965955,10
Água Limpa (GO),GO,0.00015427570968408453,0.0,26110.814905855543,4.108378596973974,10
Águas Formosas (MG),MG,0.011647502978859626,0.0031640550261632146,36985.02789447031,519.8561717433581,10
Águas Lindas de Goiás (GO),GO,0.0,0.0,11965.016877894495,0.0,10
Águas Vermelhas (MG),MG,0.003476469038735909,0.0002624165469930275,26314.878991046684,101.51759079115229,10
